Interval=	0.04 s
ExcelDateTime=	4.3787678749791849e+04	11/18/19 16:17:23.982016
TimeFormat=	StartOfFile
DateFormat=	
ChannelTitle=	Fino. BP	ECG	Int MSNA Iowa
Range=	10.000 V	100.00 mV	10.000 V
UnitName=	mmHg	*	*
TopValue=	1000.00	*	*
BottomValue=	-1000.00	*	*
8269.089094	64.77602	-1.747656	1.037813
8269.129094	63.6383	-1.800391	1.084367
8269.169094	62.78031	-1.105273	1.173352
8269.209094	61.89265	-1.547461	1.230125
8269.249094	61.45639	-1.877539	1.323234
8269.289094	60.51242	-1.852734	1.356313
8269.329094	59.86498	-1.835156	1.390953
8269.369094	60.49869	-1.84375	1.339336
8269.409094	81.8951	-1.815234	1.269648
8269.449094	110.8145	-1.681055	1.226602
8269.489094	105.9534	-1.57168	1.168859
8269.529094	102.5569	-1.753906	1.098781
8269.569094	97.78951	-1.853906	1.036484
8269.609094	99.71166	-1.869336	1.020578
8269.649094	99.02065	-1.848438	0.9969375
8269.689094	90.40193	-1.816406	0.9911641
8269.729094	86.2558	-1.811914	1.000023
8269.769094	86.0175	-1.827539	1.014313
8269.809094	84.93543	-1.83125	1.008281
8269.849094	81.46629	-1.820117	0.9874766
8269.889094	79.40717	-1.792188	0.9873985
8269.929094	75.63344	-1.795508	1.015016
8269.969094	73.03265	-1.809766	1.028117
8270.009094	70.07949	-1.8125	1.019633
8270.049094	68.4435	-1.748438	0.9868282
8270.089094	67.06416	-1.677344	0.9799375
8270.129094	66.29379	-1.797656	0.9617344
8270.169094	64.81863	-1.914453	0.9458437
8270.209094	63.5402	-0.9808594	0.9358281
8270.249094	62.78199	-1.702734	1.036008
8270.289094	61.75686	-1.842969	1.086883
8270.329094	60.77199	-1.860938	1.115687
8270.369094	59.83519	-1.860938	1.202406
8270.409094	59.73082	-1.829883	1.303531
8270.449094	73.25394	-1.746875	1.383219
8270.489094	102.5182	-1.608203	1.415953
8270.529094	101.4818	-1.646289	1.383828
8270.569094	95.88467	-1.827344	1.345539
8270.609094	90.10223	-1.885742	1.296906
8270.649094	88.76695	-1.838672	1.250836
8270.689094	87.05754	-1.813867	1.210813
8270.729094	79.69818	-1.824609	1.159258
8270.769094	79.78119	-1.839648	1.086648
8270.809094	81.06816	-1.850586	1.056492
8270.849094	79.72495	-1.824023	1.014211
8270.889094	77.51096	-1.808203	1.002992
8270.929094	73.85037	-1.779297	0.9880782
8270.969094	70.80772	-1.742578	0.9715859
8271.009094	68.20031	-1.835547	0.9608516
8271.049094	66.48654	-1.887109	0.9485625
8271.089094	65.655	-1.008203	0.9529765
8271.129094	64.80618	-1.694531	0.9522109
8271.169094	63.99979	-1.887109	0.9437968
8271.209094	63.42625	-1.877539	0.9448672
8271.249094	62.11522	-1.829492	0.9509062
8271.289094	61.37166	-1.79043	0.9834922
8271.329094	71.33524	-1.740625	0.9520312
8271.369094	99.62197	-1.628125	0.9474219
8271.409094	102.562	-1.669531	0.9389766
8271.449094	96.81065	-1.823047	0.9590234
8271.489094	92.01267	-1.854688	0.9911719
8271.529094	89.63892	-1.861914	0.9763515
8271.569094	88.60934	-1.859375	0.9511875
8271.609094	80.12556	-1.835742	0.9553672
8271.649094	79.84988	-1.811133	0.9888906
8271.689094	81.70998	-1.813477	0.9912968
8271.729094	80.65193	-1.829688	1.014687
8271.769094	78.31229	-1.832422	1.007031
8271.809094	74.28726	-1.72207	1.001469
8271.849094	70.7942	-1.753516	0.9630547
8271.889094	68.34197	-1.803516	0.9698672
8271.929094	66.71344	-1.775391	0.97075
8271.969094	65.37808	-0.9820313	0.9798906
8272.009094	65.01471	-1.836523	1.002555
8272.049094	64.19123	-1.836328	0.9716875
8272.089094	63.16736	-1.835156	0.9887734
8272.129094	62.44586	-1.832617	0.939875
8272.169094	66.51291	-1.794531	0.9433125
8272.209094	94.20818	-1.673633	0.9524453
8272.249094	109.3157	-1.546289	0.9844765
8272.289094	101.2154	-1.740625	0.9836406
8272.329094	98.80946	-1.868164	0.9742422
8272.369094	95.7618	-1.883789	0.9727812
8272.409094	96.39983	-1.862891	0.9508203
8272.449094	89.81727	-1.808008	0.9171484
8272.489094	83.85797	-1.820898	0.9130703
8272.529094	83.98306	-1.836719	0.9111797
8272.569094	84.62754	-1.836523	0.8986328
8272.609094	81.88625	-1.804102	0.922625
8272.649094	79.15385	-1.713672	0.9254688
8272.689094	75.35052	-1.688477	0.9131406
8272.729094	71.9668	-1.829297	0.9637109
8272.769094	69.65659	-1.884375	0.9781094
8272.809094	68.00576	-1.028516	0.9576406
8272.849094	67.09127	-1.601562	0.9613047
8272.889094	66.48277	-1.860352	0.9941953
8272.929094	64.99113	-1.883984	0.9857109
8272.969094	64.28904	-1.865625	0.9553438
8273.009094	64.71418	-1.816992	0.9897734
8273.049094	85.62346	-1.742188	1.002711
8273.089094	111.2698	-1.622852	1.011117
8273.129094	105.8966	-1.666406	0.9939219
8273.169094	103.7503	-1.84668	0.9890157
8273.209094	101.3727	-1.85	0.9815781
8273.249094	101.2023	-1.839453	0.9827266
8273.289094	98.63319	-1.843945	0.9795
8273.329094	89.36029	-1.84668	0.9560937
8273.369094	87.17383	-1.838672	0.968289
8273.409094	87.07771	-1.814453	0.9415
8273.449094	85.11397	-1.797656	0.9605625
8273.489094	82.51803	-1.816797	0.9467735
8273.529094	79.27551	-1.803711	0.924539
8273.569094	76.31313	-1.701953	0.9714219
8273.609094	72.76209	-1.743555	0.9823125
8273.649094	70.8401	-1.799219	0.9454375
8273.689094	69.56205	-1.790234	0.9328203
8273.729094	67.94621	-0.9365234	0.9184688
8273.769094	67.17701	-1.862109	0.9178593
8273.809094	66.39865	-1.873438	0.917914
8273.849094	64.93391	-1.857813	0.9259531
8273.889094	63.97449	-1.85918	0.9325468
8273.929094	74.50482	-1.831641	0.9483203
8273.969094	105.4167	-1.729102	0.9381484
8274.009094	111.7481	-1.567188	0.9871562
8274.049094	106.1122	-1.724414	0.9776485
8274.089094	104.8913	-1.847852	0.960164
8274.129094	103.9729	-1.865039	0.9756875
8274.169094	103.3758	-1.860938	0.9735156
8274.209094	94.70156	-1.83418	0.9725625
8274.249094	89.13463	-1.820117	0.9844063
8274.289094	88.83318	-1.843359	1.01318
8274.329094	87.74474	-1.838672	1.046062
8274.369094	84.55461	-1.822852	1.056281
8274.409094	81.75383	-1.788672	1.015406
8274.449094	78.5118	-1.795117	0.9661328
8274.489094	75.53516	-1.742188	0.9676015
8274.529094	72.49512	-1.723047	0.9867812
8274.569094	71.04729	-1.812109	0.9926719
8274.609094	69.44965	-1.86543	0.9690547
8274.649094	68.10078	-1.015234	0.9696016
8274.689094	67.28527	-1.688867	0.9610078
8274.729094	66.35262	-1.895313	0.9569218
8274.769094	65.19961	-1.887109	0.9580782
8274.809094	63.64363	-1.842578	0.9694844
8274.849094	65.00822	-1.817969	0.9393516
8274.889094	86.91019	-1.7625	0.951125
8274.929094	112.1391	-1.638867	0.9961328
8274.969094	105.0006	-1.65625	1.007281
8275.009094	104.1588	-1.807617	0.9674844
8275.049094	99.63055	-1.863281	0.9718282
8275.089094	100.1352	-1.872852	0.9818359
8275.129094	95.09975	-1.875391	1.008359
8275.169094	86.92052	-1.842773	1.041258
8275.209094	87.06961	-1.823438	1.028953
8275.249094	87.24895	-1.828906	1.022492
8275.289094	85.39781	-1.858008	1.018547
8275.329094	82.22756	-1.84082	0.9888203
8275.369094	78.88902	-1.811133	0.9833594
8275.409094	75.46281	-1.752539	0.9906797
8275.449094	73.23299	-1.69043	0.9733594
8275.489094	70.83178	-1.82793	0.9679297
8275.529094	69.99584	-1.872656	0.9629297
8275.569094	68.4199	-1.212305	0.9420937
8275.609094	68.04894	-1.512891	0.8969375
8275.649094	67.40445	-1.868945	0.9094141
8275.689094	66.33098	-1.876367	0.8988047
8275.729094	65.40547	-1.855664	0.9257969
8275.769094	63.90824	-1.810742	0.9380235
8275.809094	72.7475	-1.753711	0.957711
8275.849094	102.1203	-1.676953	0.9683907
8275.889094	106.6287	-1.673633	0.9771172
8275.929094	100.8255	-1.824219	0.9862578
8275.969094	96.67203	-1.849219	0.979125
8276.009094	94.19559	-1.834375	0.9532656
8276.049094	90.91186	-1.840234	0.9099453
8276.089094	82.96014	-1.841016	0.9370781
8276.129094	83.59908	-1.835547	0.9361797
8276.169094	84.90472	-1.815039	0.9284453
8276.209094	83.71893	-1.808008	0.9449141
8276.249094	80.92275	-1.769531	0.9255
8276.289094	77.42449	-1.727148	0.9195781
8276.329094	73.8359	-1.836523	0.9648515
8276.369094	70.94273	-1.849023	0.9836562
8276.409094	69.58596	-1.068359	0.9750703
8276.449094	68.42394	-1.621875	0.9740781
8276.489094	68.29949	-1.888086	1.013102
8276.529094	66.94773	-1.879492	1.008492
8276.569094	65.81658	-1.815625	0.9528359
8276.609094	65.29953	-1.781055	0.9584766
8276.649094	75.52549	-1.744141	0.9950703
8276.689094	103.7687	-1.636328	0.9914844
8276.729094	106.9806	-1.66543	1.036922
8276.769094	102.6534	-1.805664	1.025984
8276.809094	98.88641	-1.839453	1.155133
8276.849094	95.76203	-1.85957	1.236508
8276.889094	92.95644	-1.833789	1.29107
8276.929094	83.85767	-1.800977	1.284914
8276.969094	83.35909	-1.786719	1.264156
8277.009094	84.4053	-1.793359	1.235305
8277.049094	83.59947	-1.820117	1.200859
8277.089094	80.71873	-1.804688	1.147297
8277.129094	77.20707	-1.693359	1.074609
8277.169094	73.49471	-1.735156	1.044406
8277.209094	70.93646	-1.820117	1.017523
8277.249094	69.48504	-1.693359	1.008883
8277.289094	68.26502	-0.9892578	1.024187
8277.329094	67.66254	-1.830469	1.005305
8277.369094	66.94196	-1.840234	0.9890157
8277.409094	65.91895	-1.833203	0.9636328
8277.449094	64.50414	-1.829492	0.9674297
8277.489094	69.26769	-1.794141	0.9780782
8277.529094	96.61957	-1.67168	0.9631406
8277.569094	110.823	-1.582031	0.9568594
8277.609094	104.6794	-1.773633	0.9593984
8277.649094	102.9485	-1.866211	0.9758594
8277.689094	98.30291	-1.86543	0.9693594
8277.729094	97.00066	-1.809766	0.9787109
8277.769094	88.30246	-1.771484	0.9909766
8277.809094	85.3792	-1.791797	1.011625
8277.849094	86.50845	-1.812891	0.9893282
8277.889094	86.20486	-1.824805	0.9674609
8277.929094	83.76471	-1.80957	0.9684453
8277.969094	80.50736	-1.777734	0.9682109
8278.009094	76.26272	-1.805469	0.9686328
8278.049094	73.83179	-1.822852	0.9644609
8278.089094	71.69039	-1.814648	0.9458125
8278.129094	70.18426	-1.786523	0.9205156
8278.169094	69.13164	-1.774023	0.9140859
8278.209094	68.56609	-1.794336	0.9097188
8278.249094	68.29845	-1.800195	0.8919218
8278.289094	67.82799	-1.799805	0.9194922
8278.329094	66.29352	-1.768359	0.9245547
8278.369094	65.09537	-1.764453	0.9283437
8278.409094	64.15775	-1.722852	0.9654531
8278.449094	62.98026	-1.686328	0.9468672
8278.489094	62.40186	-1.798633	0.9649609
8278.529094	61.49939	-1.869727	0.955875
8278.569094	60.91361	-0.79375	1.011852
8278.609094	60.25732	-1.773438	1.034039
8278.649094	59.19563	-1.869531	1.000953
8278.689094	58.98975	-1.856055	0.9867265
8278.729094	57.74426	-1.814063	0.997
8278.769094	62.2057	-1.796484	0.97675
8278.809094	93.44604	-1.756641	0.9573438
8278.849094	111.853	-1.668555	0.9772266
8278.889094	103.7888	-1.669141	0.9907656
8278.929094	99.02951	-1.774414	1.004164
8278.969094	93.0917	-1.812109	0.9983516
8279.009094	93.09235	-1.818359	0.9735156
8279.049094	88.48674	-1.81543	0.9629922
8279.089094	83.15158	-1.80625	0.9396172
8279.129094	84.15929	-1.787891	0.9290859
8279.169094	84.09484	-1.797461	0.9267422
8279.209094	82.08926	-1.808984	0.9292265
8279.249094	79.37711	-1.830078	0.9576953
8279.289094	75.37444	-1.810547	1.004141
8279.329094	72.34232	-1.784961	1.00482
8279.369094	69.52002	-1.79082	0.9918672
8279.409094	67.85262	-1.814453	0.9564219
8279.449094	67.14979	-1.819336	0.9374375
8279.489094	66.09625	-1.799609	0.9720156
8279.529094	65.27981	-1.689648	1.00207
8279.569094	64.16947	-1.706055	1.10407
8279.609094	63.02637	-1.819531	1.208625
8279.649094	62.34824	-1.895703	1.270492
8279.689094	61.38627	-0.8179688	1.382875
8279.729094	60.41461	-1.808594	1.446695
8279.769094	59.97719	-1.87168	1.478977
8279.809094	59.04385	-1.892578	1.457875
8279.849094	58.07166	-1.886328	1.389008
8279.889094	63.23281	-1.829883	1.339523
8279.929094	92.18073	-1.743945	1.342781
8279.969094	108.5899	-1.62793	1.290617
8280.009094	102.873	-1.729883	1.187625
8280.049094	97.63428	-1.859766	1.168945
8280.089094	92.72414	-1.863086	1.16132
8280.129094	92.71465	-1.836914	1.116172
8280.169094	89.03414	-1.846289	1.069734
8280.209094	82.51762	-1.860547	1.030578
8280.249094	82.03572	-1.867188	0.9881094
8280.289094	82.08633	-1.838477	0.9659609
8280.329094	80.5687	-1.818555	0.9434922
8280.369094	77.44203	-1.828711	0.9544609
8280.409094	73.90502	-1.850586	0.9767735
8280.449094	70.89725	-1.843359	0.9814375
8280.489094	68.18443	-1.822656	0.9813515
8280.529094	66.51299	-1.769336	0.9899922
8280.569094	65.28365	-1.692773	0.9888985
8280.609094	64.29381	-1.813086	0.9975078
8280.649094	63.44852	-1.853516	0.9880782
8280.689094	62.49295	-1.214844	1.006438
8280.729094	61.45578	-1.452148	0.9924219
8280.769094	61.16297	-1.884766	0.9982265
8280.809094	60.1918	-1.909766	1.029883
8280.849094	59.21041	-1.891992	1.046977
8280.889094	58.93287	-1.849219	1.078594
8280.929094	73.3194	-1.79043	1.212164
8280.969094	102.9085	-1.701367	1.274898
8281.009094	105.1873	-1.638086	1.396953
8281.049094	100.5072	-1.799609	1.535859
8281.089094	95.14418	-1.841797	1.477023
8281.129094	92.18455	-1.848828	1.380055
8281.169094	91.84634	-1.865039	1.250375
8281.209094	84.49004	-1.867188	1.164633
8281.249094	81.00108	-1.845898	1.093219
8281.289094	80.51267	-1.817578	1.074812
8281.329094	80.30391	-1.816602	1.037023
8281.369094	77.96438	-1.830273	1.046984
8281.409094	74.89629	-1.826367	1.065086
8281.449094	71.82553	-1.725586	1.02693
8281.489094	68.53696	-1.784766	1.04082
8281.529094	66.50094	-1.822656	1.03607
8281.569094	64.66963	-1.535156	1.055117
8281.609094	64.1941	-1.245703	1.032086
8281.649094	63.42176	-1.871289	1.019352
8281.689094	62.67971	-1.864453	1.077875
8281.729094	61.85486	-1.864063	1.164125
8281.769094	60.57326	-1.860156	1.192719
8281.809094	68.94836	-1.817773	1.260703
8281.849094	96.75002	-1.695898	1.41825
8281.889094	105.8078	-1.58125	1.49507
8281.929094	100.9901	-1.773633	1.557898
8281.969094	96.67854	-1.871289	1.541281
8282.009094	93.44594	-1.881641	1.586609
8282.049094	92.20998	-1.848633	1.570836
8282.089094	85.27573	-1.813477	1.478555
8282.129094	80.94072	-1.810156	1.394867
8282.169094	80.99912	-1.827539	1.277352
8282.209094	81.1627	-1.83125	1.178953
8282.249094	78.6515	-1.803125	1.144422
8282.289094	75.64238	-1.763477	1.101477
8282.329094	72.50135	-1.701563	1.066695
8282.369094	69.52871	-1.767383	1.019164
8282.409094	67.3566	-1.826172	0.9994297
8282.449094	65.42178	-1.855273	0.9819297
8282.489094	64.80408	-0.8933594	0.985461
8282.529094	63.87164	-1.819531	0.9685078
8282.569094	63.21416	-1.879492	0.9571875
8282.609094	62.16887	-1.872461	0.9590157
8282.649094	61.11061	-1.824023	0.9921719
8282.689094	64.89931	-1.769922	0.9736406
8282.729094	89.92709	-1.69043	0.9739922
8282.769094	106.5157	-1.594336	0.9548594
8282.809094	100.451	-1.756836	0.957
8282.849094	97.50149	-1.838281	0.9804688
8282.889094	92.61304	-1.843359	0.9602187
8282.929094	90.9155	-1.853516	0.9688594
8282.969094	84.87465	-1.855469	0.9513125
8283.009094	80.12918	-1.840234	0.9601406
8283.049094	81.35338	-1.81582	0.96825
8283.089094	81.28494	-1.808008	0.9759375
8283.129094	79.29465	-1.807227	0.9524375
8283.169094	76.32365	-1.743164	0.9182422
8283.209094	72.73035	-1.761133	0.9146328
8283.249094	69.86041	-1.81875	0.9574062
8283.289094	67.51266	-1.928906	0.951664
8283.329094	65.90485	-0.9039063	0.9541093
8283.369094	65.1481	-1.82207	0.9528828
8283.409094	64.29248	-1.89082	0.9708437
8283.449094	63.51732	-1.844922	0.9527266
8283.489094	62.28498	-1.821484	0.9409141
8283.529094	63.18363	-1.791406	0.946711
8283.569094	81.03381	-1.720703	0.9368672
8283.609094	104.0816	-1.60918	0.9564922
8283.649094	100.0426	-1.720313	0.9522109
8283.689094	96.61543	-1.836523	0.9691093
8283.729094	91.04885	-1.86582	0.9857735
8283.769094	88.95425	-1.869141	0.9714297
8283.809094	83.18045	-1.833008	0.9708281
8283.849094	78.951	-1.813672	0.96275
8283.889094	81.33846	-1.817773	1.014219
8283.929094	81.7168	-1.834766	1.0235
8283.969094	80.22705	-1.808984	1.035352
8284.009094	76.82695	-1.705469	1.034359
8284.049094	73.24801	-1.783789	1.021297
8284.089094	70.58619	-1.831836	0.9956641
8284.129094	67.92156	-1.448047	0.9807188
8284.169094	67.03623	-1.342578	0.9663515
8284.209094	66.10509	-1.871875	0.9477266
8284.249094	65.71136	-1.857422	0.9738828
8284.289094	64.54619	-1.852539	1.02275
8284.329094	63.47707	-1.836719	1.011586
8284.369094	70.17039	-1.791016	1.013313
8284.409094	96.53373	-1.65625	1.018406
8284.449094	106.6953	-1.608984	0.9999687
8284.489094	101.44	-1.808789	0.9880782
8284.529094	98.02155	-1.873438	0.9502657
8284.569094	93.97697	-1.879102	0.9795313
8284.609094	91.80063	-1.836719	0.9864297
8284.649094	83.31342	-1.810938	0.9682188
8284.689094	81.95586	-1.816602	1.03518
8284.729094	84.02117	-1.841016	1.034672
8284.769094	82.98037	-1.818164	1.008266
8284.809094	80.70236	-1.723633	1.007063
8284.849094	77.07442	-1.735352	0.9854765
8284.889094	73.50893	-1.835742	1.010742
8284.929094	70.89211	-1.898242	1.035633
8284.969094	69.23619	-0.8757813	1.008914
8285.009094	67.4948	-1.822656	1.012125
8285.049094	66.89895	-1.854492	1.033164
8285.089094	65.67879	-1.858398	1.004461
8285.129094	64.60211	-1.849414	1.00343
8285.169094	66.99687	-1.803125	0.9617891
8285.209094	90.77613	-1.694141	0.9348281
8285.249094	108.747	-1.592773	0.9496953
8285.289094	104.2224	-1.786719	0.9887656
8285.329094	102.6084	-1.892773	0.9589687
8285.369094	98.12797	-1.888281	0.9636719
8285.409094	97.45879	-1.853711	1.002352
8285.449094	89.39262	-1.805664	1.020687
8285.489094	85.2184	-1.826563	0.9873125
8285.529094	86.9623	-1.845703	0.9580625
8285.569094	86.6452	-1.835352	0.9782812
8285.609094	84.49908	-1.720508	0.999375
8285.649094	81.23209	-1.731445	1.019422
8285.689094	77.05173	-1.84668	0.9933125
8285.729094	74.04844	-1.92168	1.029883
8285.769094	72.12977	-0.8892578	0.9859453
8285.809094	70.96781	-1.792188	0.9733828
8285.849094	69.89289	-1.867578	1.014461
8285.889094	68.80494	-1.868945	0.9777812
8285.929094	67.24959	-1.863281	0.9780391
8285.969094	69.52688	-1.80293	0.9714375
8286.009094	92.54604	-1.678711	0.9774609
8286.049094	112.6776	-1.570117	1.007578
8286.089094	107.2766	-1.76543	0.9856563
8286.129094	107.23	-1.895703	1.020094
8286.169094	104.3476	-1.894141	1.012797
8286.209094	102.7675	-1.858008	0.9990312
8286.249094	95.28467	-1.839063	0.9987422
8286.289094	89.61494	-1.85918	0.9871562
8286.329094	90.9883	-1.867383	0.9461641
8286.369094	90.02484	-1.851172	0.930461
8286.409094	87.55959	-1.826367	0.9118437
8286.449094	83.91254	-1.827344	0.9143516
8286.489094	80.46576	-1.837891	0.9498515
8286.529094	76.84976	-1.843359	0.9350234
8286.569094	75.00282	-1.817383	0.9583828
8286.609094	72.94094	-1.794141	0.9800468
8286.649094	71.64273	-1.801367	0.9909297
8286.689094	70.88145	-1.816211	0.976086
8286.729094	70.14938	-1.807227	0.9495937
8286.769094	69.24916	-1.792969	0.9398515
8286.809094	67.88418	-1.769531	0.9552969
8286.849094	66.68961	-1.784961	0.9451328
8286.889094	66.06213	-1.753906	1.007148
8286.929094	64.60365	-1.700391	1.000914
8286.969094	64.27152	-1.780664	0.9600938
8287.009094	62.99365	-1.845313	0.9407735
8287.049094	62.5357	-0.8941406	0.9418516
8287.089094	61.71711	-1.705273	0.9607735
8287.129094	61.56779	-1.891406	0.975875
8287.169094	60.81365	-1.865234	0.9969922
8287.209094	60.26662	-1.838086	0.9762344
8287.249094	64.81847	-1.823047	0.9187109
8287.289094	97.36736	-1.788672	0.9214922
8287.329094	115.5125	-1.679688	0.8850391
8287.369094	109.3668	-1.624805	0.9259688
8287.409094	106.5682	-1.766992	0.9402031
8287.449094	102.4019	-1.832031	0.9514531
8287.489094	103.3071	-1.849023	0.9534766
8287.529094	97.14557	-1.836523	0.9857578
8287.569094	91.24668	-1.819141	0.9957265
8287.609094	91.40537	-1.802734	0.9988515
8287.649094	90.51695	-1.814258	0.9971407
8287.689094	87.77922	-1.830273	0.9807188
8287.729094	84.98322	-1.827539	0.9582109
8287.769094	81.34808	-1.803125	0.9632265
8287.809094	78.43153	-1.789258	0.9586875
8287.849094	75.17184	-1.805273	0.9548594
8287.889094	73.49373	-1.823633	0.9629375
8287.929094	71.76373	-1.816406	0.9699219
8287.969094	70.82384	-1.79082	0.9925313
8288.009094	69.57784	-1.779492	0.966875
8288.049094	68.43924	-1.798828	1.022008
8288.089094	67.19238	-1.801172	1.048688
8288.129094	65.78854	-1.723438	1.068602
8288.169094	64.83193	-1.728125	1.147422
8288.209094	64.00246	-1.786914	1.233609
8288.249094	62.7374	-1.747461	1.242547
8288.289094	62.16396	-0.9558594	1.306289
8288.329094	61.7834	-1.849414	1.298969
8288.369094	61.09873	-1.858398	1.264406
8288.409094	60.5441	-1.852734	1.272844
8288.449094	59.92297	-1.8625	1.225227
8288.489094	70.34914	-1.839063	1.18307
8288.529094	103.1717	-1.745703	1.122508
8288.569094	111.0193	-1.593359	1.097688
8288.609094	106.7864	-1.711914	1.069008
8288.649094	102.6509	-1.848828	1.033008
8288.689094	99.68761	-1.873633	1.035398
8288.729094	99.62311	-1.854883	1.033922
8288.769094	93.58123	-1.820312	1.013734
8288.809094	87.92191	-1.823242	1.009141
8288.849094	88.42825	-1.842188	0.9907813
8288.889094	87.09381	-1.84082	0.9768125
8288.929094	84.76695	-1.829297	0.9857656
8288.969094	81.91843	-1.80293	0.9709141
8289.009094	78.86412	-1.804102	0.9661094
8289.049094	75.51471	-1.819141	0.9408047
8289.089094	72.78342	-1.82832	0.9501406
8289.129094	71.08524	-1.806055	0.9470469
8289.169094	70.17387	-1.779883	0.9390078
8289.209094	69.08109	-1.789062	0.942289
8289.249094	67.72014	-1.805273	0.9507656
8289.289094	67.15144	-1.795117	0.9751172
8289.329094	65.2466	-1.700586	0.9835625
8289.369094	64.93349	-1.693359	1.00607
8289.409094	63.62109	-1.785156	1.014547
8289.449094	62.45686	-1.851758	1.039391
8289.489094	62.19158	-0.8496094	1.019633
8289.529094	61.21047	-1.82207	1.008023
8289.569094	60.71252	-1.848438	1.030703
8289.609094	60.15358	-1.857813	1.07218
8289.649094	59.3158	-1.859375	1.130664
8289.689094	65.85363	-1.838281	1.132141
8289.729094	95.75582	-1.736523	1.115492
8289.769094	109.9088	-1.589844	1.106453
8289.809094	105.2707	-1.70918	1.058531
8289.849094	101.3423	-1.855273	1.034414
8289.889094	97.11123	-1.87832	1.033172
8289.929094	96.95424	-1.846484	0.9877891
8289.969094	92.08272	-1.824805	0.9699297
8290.009094	85.94203	-1.834766	1.019281
8290.049094	86.76953	-1.845898	1.019055
8290.089094	85.69984	-1.841992	0.9699844
8290.129094	84.2184	-1.810352	0.9771094
8290.169094	81.20125	-1.795313	0.947914
8290.209094	78.03711	-1.814258	0.9702187
8290.249094	74.91219	-1.832227	0.9589063
8290.289094	72.33217	-1.82168	0.9667265
8290.329094	70.26891	-1.794336	0.9496719
8290.369094	68.92007	-1.7875	0.953875
8290.409094	68.29203	-1.804883	0.9630937
8290.449094	66.97974	-1.812891	1.005633
8290.489094	65.85568	-1.766992	1.007055
8290.529094	64.91449	-1.660156	1.025977
8290.569094	63.9217	-1.76543	1.134391
8290.609094	62.70187	-1.866406	1.175977
8290.649094	61.94559	-1.087695	1.213477
8290.689094	60.90358	-1.639648	1.296719
8290.729094	60.44797	-1.859375	1.422484
8290.769094	59.88281	-1.859961	1.518422
8290.809094	59.37609	-1.869141	1.536359
8290.849094	59.43637	-1.868555	1.458711
8290.889094	75.83201	-1.801563	1.358969
8290.929094	104.5165	-1.652734	1.287406
8290.969094	104.8886	-1.622266	1.224094
8291.009094	101.5408	-1.818555	1.161602
8291.049094	94.71429	-1.877539	1.111047
8291.089094	93.07533	-1.85918	1.078
8291.129094	91.09648	-1.822656	1.063422
8291.169094	84.57996	-1.812695	1.05082
8291.209094	83.12582	-1.834766	1.040359
8291.249094	84.20853	-1.837109	1.025008
8291.289094	82.58373	-1.821289	1.003812
8291.329094	80.35355	-1.795508	0.9933594
8291.369094	77.56414	-1.804688	1.001711
8291.409094	74.05182	-1.815234	1.007773
8291.449094	71.9448	-1.82207	1.029812
8291.489094	69.40479	-1.796484	1.009352
8291.529094	68.09533	-1.766797	1.008055
8291.569094	66.78757	-1.783203	1.040156
8291.609094	66.38643	-1.798828	1.043438
8291.649094	64.7095	-1.783984	1.016508
8291.689094	64.12088	-1.677539	1.044641
8291.729094	63.07488	-1.737109	1.150922
8291.769094	62.18414	-1.803125	1.265234
8291.809094	61.19199	-1.385156	1.350039
8291.849094	60.77654	-1.375781	1.508023
8291.889094	59.50844	-1.856055	1.610656
8291.929094	59.34135	-1.862891	1.585711
8291.969094	58.56381	-1.860938	1.499555
8292.009094	57.78258	-1.850781	1.476922
8292.049094	67.01029	-1.815039	1.385898
8292.089094	97.16267	-1.689258	1.271242
8292.129094	105.3502	-1.580469	1.220172
8292.169094	100.5018	-1.764648	1.151695
8292.209094	94.79037	-1.866602	1.108828
8292.249094	90.79168	-1.870508	1.08518
8292.289094	90.71307	-1.836914	1.049086
8292.329094	84.45016	-1.813281	1.051508
8292.369094	81.6876	-1.822461	1.035867
8292.409094	83.07407	-1.84082	1.016227
8292.449094	82.28785	-1.829883	0.9833437
8292.489094	80.5116	-1.808398	0.9669688
8292.529094	77.55912	-1.788281	0.9667812
8292.569094	74.45221	-1.814648	0.9631016
8292.609094	71.65614	-1.816211	0.9391875
8292.649094	69.57248	-1.816211	0.9387187
8292.689094	67.88252	-1.783008	0.9745469
8292.729094	66.98779	-1.778125	0.9446094
8292.769094	65.88731	-1.789453	0.9701094
8292.809094	65.00748	-1.732422	1.01875
8292.849094	64.34801	-1.716406	1.0475
8292.889094	63.07576	-1.783789	1.108094
8292.929094	62.2684	-1.909375	1.152398
8292.969094	61.67625	-0.8539063	1.252336
8293.009094	60.52578	-1.819141	1.381391
8293.049094	60.17322	-1.882422	1.452609
8293.089094	59.43203	-1.851367	1.469406
8293.129094	58.55818	-1.834766	1.501477
8293.169094	60.26397	-1.83457	1.38075
8293.209094	81.37713	-1.765234	1.3125
8293.249094	104.7962	-1.619531	1.252758
8293.289094	102.2764	-1.665039	1.172805
8293.329094	97.96082	-1.818555	1.102227
8293.369094	91.97914	-1.862305	1.042688
8293.409094	90.82375	-1.863477	1.022336
8293.449094	87.85909	-1.837305	0.9877891
8293.489094	81.98754	-1.800391	0.9827344
8293.529094	83.439	-1.803906	0.9670078
8293.569094	83.93678	-1.818164	0.9615547
8293.609094	82.60428	-1.834766	0.9466719
